ID;Assay;Allele X;Allele Y;Name;Type;Auto;Confidence;Final;Converted;Allele X;Allele Y;Comments
S44-A89;3475;;;;;;;;;;;
S44-A90;3425;;;;;;;;;;;
S44-A87;3420;;;;;;;;;;;
S44-A86;3408;;;;;;;;;;;
S44-A85;3296;;;;;;;;;;;
S44-A94;3196;;;;;;;;;;;
S44-A95;3125;;;;;;;;;;;
S44-A96;3125;;;;;;;;;;;
S44-A93;3159;;;;;;;;;;;
S44-A92;3120;;;;;;;;;;;
S44-A91;2784;;;;;;;;;;;
S50-A01;2757;;;;;;;;;;;
S50-A02;3140;;;;;;;;;;;
S50-A03;3169;;;;;;;;;;;
S50-A06;3293;;;;;;;;;;;
S50-A05;3497;;;;;;;;;;;
S50-A04;3580;;;;;;;;;;;
S50-A07;3487;;;;;;;;;;;
S50-A08;3487;;;;;;;;;;;
S50-A09;3526;;;;;;;;;;;
S50-A12;3621;;;;;;;;;;;
S50-A11;3702;;;;;;;;;;;
S50-A10;3772;;;;;;;;;;;
S50-A13;3676;;;;;;;;;;;
S50-A14;3478;;;;;;;;;;;
S50-A15;3478;;;;;;;;;;;
S50-A18;3550;;;;;;;;;;;
S50-A17;3805;;;;;;;;;;;
S50-A16;3854;;;;;;;;;;;
S50-A19;3809;;;;;;;;;;;
S50-A20;3809;;;;;;;;;;;
S50-A21;3736;;;;;;;;;;;
S50-A24;3613;;;;;;;;;;;
S50-A23;3613;;;;;;;;;;;
S50-A22;3535;;;;;;;;;;;
S50-A25;3535;;;;;;;;;;;
S50-A26;3577;;;;;;;;;;;
S50-A27;3645;;;;;;;;;;;
S50-A30;3681;;;;;;;;;;;
S50-A29;3631;;;;;;;;;;;
S50-A28;3610;;;;;;;;;;;
S50-A31;3568;;;;;;;;;;;
S50-A32;3568;;;;;;;;;;;
S50-A33;3706;;;;;;;;;;;
S50-A36;3799;;;;;;;;;;;
S50-A35;3669;;;;;;;;;;;
S50-A34;3669;;;;;;;;;;;
S50-A37;3702;;;;;;;;;;;
S50-A38;3663;;;;;;;;;;;
S50-A39;3663;;;;;;;;;;;
S50-A42;3744;;;;;;;;;;;
S50-A41;3857;;;;;;;;;;;
S50-A40;3726;;;;;;;;;;;
S50-A43;3726;;;;;;;;;;;
S50-A44;3735;;;;;;;;;;;
S50-A45;3742;;;;;;;;;;;
S50-A48;3707;;;;;;;;;;;
S50-A47;3643;;;;;;;;;;;
S50-A46;3643;;;;;;;;;;;
S50-A52;3721;;;;;;;;;;;
S50-A53;3700;;;;;;;;;;;
S50-A54;3496;;;;;;;;;;;
S50-A51;3488;;;;;;;;;;;
S50-A50;3488;;;;;;;;;;;
S50-A49;3628;;;;;;;;;;;
S50-A58;3636;;;;;;;;;;;
S50-A59;3599;;;;;;;;;;;
S50-A60;3484;;;;;;;;;;;
S50-A57;3471;;;;;;;;;;;
S50-A56;3461;;;;;;;;;;;
S50-A55;3461;;;;;;;;;;;
S50-A64;3637;;;;;;;;;;;
S50-A65;3562;;;;;;;;;;;
S50-A66;3536;;;;;;;;;;;
S50-A63;3532;;;;;;;;;;;
S50-A62;3489;;;;;;;;;;;
S50-A61;3489;;;;;;;;;;;
S50-A70;3640;;;;;;;;;;;
S50-A71;3622;;;;;;;;;;;
S50-A72;3622;;;;;;;;;;;
S50-A69;3648;;;;;;;;;;;
S50-A68;3685;;;;;;;;;;;
S50-A67;3626;;;;;;;;;;;
S50-A76;3626;;;;;;;;;;;
S50-A77;3542;;;;;;;;;;;
S50-A78;3494;;;;;;;;;;;
S50-A75;3494;;;;;;;;;;;
S50-A74;3415;;;;;;;;;;;
S50-A73;3397;;;;;;;;;;;
S50-A82;3397;;;;;;;;;;;
S50-A83;3532;;;;;;;;;;;
S50-A84;3454;;;;;;;;;;;
S50-A81;3454;;;;;;;;;;;
S50-A80;3491;;;;;;;;;;;
S50-A79;3469;;;;;;;;;;;
S50-A88;3447;;;;;;;;;;;
S50-A89;3447;;;;;;;;;;;
S50-A90;3438;;;;;;;;;;;
S50-A87;3420;;;;;;;;;;;
S50-A86;3408;;;;;;;;;;;
S50-A85;3330;;;;;;;;;;;
S50-A94;3330;;;;;;;;;;;
S50-A95;3272;;;;;;;;;;;
S50-A96;3242;;;;;;;;;;;
S50-A93;3221;;;;;;;;;;;
S50-A92;3157;;;;;;;;;;;
S50-A91;2832;;;;;;;;;;;
S43-A01;2736;;;;;;;;;;;
S43-A02;3089;;;;;;;;;;;
S43-A03;3116;;;;;;;;;;;
S43-A06;3205;;;;;;;;;;;
S43-A05;3314;;;;;;;;;;;
S43-A04;3337;;;;;;;;;;;
S43-A07;3311;;;;;;;;;;;
S43-A08;3311;;;;;;;;;;;
S43-A09;3370;;;;;;;;;;;
S43-A12;3470;;;;;;;;;;;
S43-A11;3484;;;;;;;;;;;
S43-A10;3565;;;;;;;;;;;
S43-A13;3502;;;;;;;;;;;
S43-A14;3492;;;;;;;;;;;
S43-A15;3492;;;;;;;;;;;
S43-A18;3531;;;;;;;;;;;
S43-A17;3570;;;;;;;;;;;
S43-A16;3594;;;;;;;;;;;
S43-A19;3545;;;;;;;;;;;
S43-A20;3545;;;;;;;;;;;
S43-A21;3553;;;;;;;;;;;
S43-A24;3555;;;;;;;;;;;
S43-A23;3492;;;;;;;;;;;
S43-A22;3492;;;;;;;;;;;
S43-A25;3521;;;;;;;;;;;
S43-A26;3541;;;;;;;;;;;
S43-A27;3535;;;;;;;;;;;
S43-A30;3515;;;;;;;;;;;
S43-A29;3515;;;;;;;;;;;
S43-A28;3529;;;;;;;;;;;
S43-A31;3609;;;;;;;;;;;
S43-A32;3561;;;;;;;;;;;
S43-A33;3555;;;;;;;;;;;
S43-A36;3555;;;;;;;;;;;
S43-A35;3632;;;;;;;;;;;
S43-A34;3637;;;;;;;;;;;
S43-A37;3602;;;;;;;;;;;
S43-A38;3521;;;;;;;;;;;
S43-A39;3521;;;;;;;;;;;
S43-A42;3530;;;;;;;;;;;
S43-A41;3638;;;;;;;;;;;
S43-A40;3649;;;;;;;;;;;
S43-A43;3649;;;;;;;;;;;
S43-A44;3687;;;;;;;;;;;
S43-A45;3603;;;;;;;;;;;
S43-A48;3536;;;;;;;;;;;
S43-A47;3464;;;;;;;;;;;
S43-A46;3464;;;;;;;;;;;
S43-A52;3541;;;;;;;;;;;
S43-A53;3519;;;;;;;;;;;
S43-A54;3414;;;;;;;;;;;
S43-A51;3414;;;;;;;;;;;
S43-A50;3445;;;;;;;;;;;
S43-A49;3539;;;;;;;;;;;
S43-A58;3607;;;;;;;;;;;
S43-A59;3587;;;;;;;;;;;
S43-A60;3568;;;;;;;;;;;
S43-A57;3468;;;;;;;;;;;
S43-A56;3429;;;;;;;;;;;
S43-A55;3429;;;;;;;;;;;
S43-A64;3566;;;;;;;;;;;
S43-A65;3528;;;;;;;;;;;
S43-A66;3457;;;;;;;;;;;
S43-A63;3457;;;;;;;;;;;
S43-A62;3459;;;;;;;;;;;
S43-A61;3552;;;;;;;;;;;
S43-A70;3517;;;;;;;;;;;
S43-A71;3517;;;;;;;;;;;
S43-A72;3526;;;;;;;;;;;
S43-A69;3598;;;;;;;;;;;
S43-A68;3516;;;;;;;;;;;
S43-A67;3494;;;;;;;;;;;
S43-A76;3494;;;;;;;;;;;
S43-A77;3457;;;;;;;;;;;
S43-A78;3398;;;;;;;;;;;
S43-A75;3398;;;;;;;;;;;
S43-A74;3358;;;;;;;;;;;
S43-A73;3340;;;;;;;;;;;
S43-A82;3340;;;;;;;;;;;
S43-A83;3342;;;;;;;;;;;
S43-A84;3305;;;;;;;;;;;
S43-A81;3305;;;;;;;;;;;
S43-A80;3325;;;;;;;;;;;
S43-A79;3341;;;;;;;;;;;
S43-A88;3341;;;;;;;;;;;
S43-A89;3341;;;;;;;;;;;
S43-A90;3313;;;;;;;;;;;
S43-A87;3313;;;;;;;;;;;
S43-A86;3358;;;;;;;;;;;
S43-A85;3291;;;;;;;;;;;
S43-A94;3218;;;;;;;;;;;
S43-A95;3201;;;;;;;;;;;
S43-A96;3172;;;;;;;;;;;
S43-A93;3172;;;;;;;;;;;
S43-A92;3113;;;;;;;;;;;
S43-A91;2814;;;;;;;;;;;
S49-A01;2736;;;;;;;;;;;
S49-A02;3089;;;;;;;;;;;
S49-A03;3116;;;;;;;;;;;
S49-A06;3205;;;;;;;;;;;
S49-A05;3314;;;;;;;;;;;
S49-A04;3337;;;;;;;;;;;
S49-A07;3311;;;;;;;;;;;
S49-A08;3311;;;;;;;;;;;
S49-A09;3370;;;;;;;;;;;
S49-A12;3470;;;;;;;;;;;
S49-A11;3484;;;;;;;;;;;
S49-A10;3551;;;;;;;;;;;
S49-A13;3502;;;;;;;;;;;
S49-A14;3492;;;;;;;;;;;
S49-A15;3492;;;;;;;;;;;
S49-A18;3499;;;;;;;;;;;
S49-A17;3518;;;;;;;;;;;
S49-A16;3592;;;;;;;;;;;
S49-A19;3545;;;;;;;;;;;
S49-A20;3488;;;;;;;;;;;
S49-A21;3488;;;;;;;;;;;
S49-A24;3512;;;;;;;;;;;
S49-A23;3492;;;;;;;;;;;
S49-A22;3492;;;;;;;;;;;
S49-A25;3521;;;;;;;;;;;
S49-A26;3541;;;;;;;;;;;
S49-A27;3535;;;;;;;;;;;
S49-A30;3515;;;;;;;;;;;
S49-A29;3515;;;;;;;;;;;
S49-A28;3529;;;;;;;;;;;
S49-A31;3609;;;;;;;;;;;
S49-A32;3528;;;;;;;;;;;
S49-A33;3528;;;;;;;;;;;
S49-A36;3555;;;;;;;;;;;
S49-A35;3632;;;;;;;;;;;
S49-A34;3637;;;;;;;;;;;
S49-A37;3602;;;;;;;;;;;
S49-A38;3521;;;;;;;;;;;
S49-A39;3521;;;;;;;;;;;
S49-A42;3530;;;;;;;;;;;
S49-A41;3638;;;;;;;;;;;
S49-A40;3649;;;;;;;;;;;
S49-A43;3649;;;;;;;;;;;
S49-A44;3653;;;;;;;;;;;
S49-A45;3603;;;;;;;;;;;
S49-A48;3536;;;;;;;;;;;
S49-A47;3464;;;;;;;;;;;
S49-A46;3464;;;;;;;;;;;
S49-A52;3541;;;;;;;;;;;
S49-A53;3519;;;;;;;;;;;
S49-A54;3414;;;;;;;;;;;
S49-A51;3414;;;;;;;;;;;
S49-A50;3445;;;;;;;;;;;
S49-A49;3539;;;;;;;;;;;
S49-A58;3531;;;;;;;;;;;
S49-A59;3531;;;;;;;;;;;
S49-A60;3535;;;;;;;;;;;
S49-A57;3446;;;;;;;;;;;
S49-A56;3429;;;;;;;;;;;
S49-A55;3429;;;;;;;;;;;
S49-A64;3566;;;;;;;;;;;
S49-A65;3504;;;;;;;;;;;
S49-A66;3457;;;;;;;;;;;
S49-A63;3457;;;;;;;;;;;
S49-A62;3459;;;;;;;;;;;
S49-A61;3509;;;;;;;;;;;
S49-A70;3510;;;;;;;;;;;
S49-A71;3480;;;;;;;;;;;
S49-A72;3480;;;;;;;;;;;
S49-A69;3512;;;;;;;;;;;
S49-A68;3400;;;;;;;;;;;
S49-A67;3400;;;;;;;;;;;
S49-A76;3462;;;;;;;;;;;
S49-A77;3457;;;;;;;;;;;
S49-A78;3398;;;;;;;;;;;
S49-A75;3398;;;;;;;;;;;
S49-A74;3324;;;;;;;;;;;
S49-A73;3301;;;;;;;;;;;
S49-A82;3301;;;;;;;;;;;
S49-A83;3342;;;;;;;;;;;
S49-A84;3305;;;;;;;;;;;
S49-A81;3305;;;;;;;;;;;
S49-A80;3325;;;;;;;;;;;
S49-A79;3341;;;;;;;;;;;
S49-A88;3341;;;;;;;;;;;
S49-A89;3341;;;;;;;;;;;
S49-A90;3313;;;;;;;;;;;
S49-A87;3313;;;;;;;;;;;
S49-A86;3358;;;;;;;;;;;
S49-A85;3291;;;;;;;;;;;
S49-A94;3198;;;;;;;;;;;
S49-A95;3159;;;;;;;;;;;
S49-A96;3159;;;;;;;;;;;
S49-A93;3172;;;;;;;;;;;
S49-A92;3113;;;;;;;;;;;
S49-A91;2814;;;;;;;;;;;
S46-A01;2772;;;;;;;;;;;
S46-A02;3161;;;;;;;;;;;
S46-A03;3203;;;;;;;;;;;
S46-A06;3253;;;;;;;;;;;
S46-A05;3324;;;;;;;;;;;
S46-A04;3384;;;;;;;;;;;
S46-A07;3452;;;;;;;;;;;
S46-A08;3473;;;;;;;;;;;
S46-A09;3506;;;;;;;;;;;
S46-A12;3524;;;;;;;;;;;
S46-A11;3524;;;;;;;;;;;
S46-A10;3551;;;;;;;;;;;
S46-A13;3531;;;;;;;;;;;
S46-A14;3517;;;;;;;;;;;
S46-A15;3499;;;;;;;;;;;
S46-A18;3499;;;;;;;;;;;
S46-A17;3518;;;;;;;;;;;
S46-A16;3592;;;;;;;;;;;
S46-A19;3555;;;;;;;;;;;
S46-A20;3488;;;;;;;;;;;
S46-A21;3488;;;;;;;;;;;
S46-A24;3512;;;;;;;;;;;
S46-A23;3502;;;;;;;;;;;
S46-A22;3502;;;;;;;;;;;
S46-A25;3598;;;;;;;;;;;
S46-A26;3626;;;;;;;;;;;
S46-A27;3625;;;;;;;;;;;
S46-A30;3573;;;;;;;;;;;
S46-A29;3555;;;;;;;;;;;
S46-A28;3555;;;;;;;;;;;
S46-A31;3606;;;;;;;;;;;
S46-A32;3528;;;;;;;;;;;
S46-A33;3528;;;;;;;;;;;
S46-A36;3576;;;;;;;;;;;
S46-A35;3657;;;;;;;;;;;
S46-A34;3657;;;;;;;;;;;
S46-A37;3655;;;;;;;;;;;
S46-A38;3603;;;;;;;;;;;
S46-A39;3603;;;;;;;;;;;
S46-A42;3648;;;;;;;;;;;
S46-A41;3742;;;;;;;;;;;
S46-A40;3662;;;;;;;;;;;
S46-A43;3653;;;;;;;;;;;
S46-A44;3653;;;;;;;;;;;
S46-A45;3621;;;;;;;;;;;
S46-A48;3579;;;;;;;;;;;
S46-A47;3546;;;;;;;;;;;
S46-A46;3546;;;;;;;;;;;
S46-A52;3564;;;;;;;;;;;
S46-A53;3564;;;;;;;;;;;
S46-A54;3503;;;;;;;;;;;
S46-A51;3503;;;;;;;;;;;
S46-A50;3561;;;;;;;;;;;
S46-A49;3575;;;;;;;;;;;
S46-A58;3531;;;;;;;;;;;
S46-A59;3531;;;;;;;;;;;
S46-A60;3535;;;;;;;;;;;
S46-A57;3446;;;;;;;;;;;
S46-A56;3446;;;;;;;;;;;
S46-A55;3496;;;;;;;;;;;
S46-A64;3558;;;;;;;;;;;
S46-A65;3504;;;;;;;;;;;
S46-A66;3504;;;;;;;;;;;
S46-A63;3529;;;;;;;;;;;
S46-A62;3509;;;;;;;;;;;
S46-A61;3509;;;;;;;;;;;
S46-A70;3510;;;;;;;;;;;
S46-A71;3480;;;;;;;;;;;
S46-A72;3480;;;;;;;;;;;
S46-A69;3512;;;;;;;;;;;
S46-A68;3400;;;;;;;;;;;
S46-A67;3400;;;;;;;;;;;
S46-A76;3462;;;;;;;;;;;
S46-A77;3547;;;;;;;;;;;
S46-A78;3528;;;;;;;;;;;
S46-A75;3408;;;;;;;;;;;
S46-A74;3324;;;;;;;;;;;
S46-A73;3301;;;;;;;;;;;
S46-A82;3301;;;;;;;;;;;
S46-A83;3348;;;;;;;;;;;
S46-A84;3318;;;;;;;;;;;
S46-A81;3318;;;;;;;;;;;
S46-A80;3339;;;;;;;;;;;
S46-A79;3378;;;;;;;;;;;
S46-A88;3451;;;;;;;;;;;
S46-A89;3437;;;;;;;;;;;
S46-A90;3437;;;;;;;;;;;
S46-A87;3438;;;;;;;;;;;
S46-A86;3441;;;;;;;;;;;
S46-A85;3317;;;;;;;;;;;
S46-A94;3198;;;;;;;;;;;
S46-A95;3159;;;;;;;;;;;
S46-A96;3159;;;;;;;;;;;
S46-A93;3173;;;;;;;;;;;
S46-A92;3135;;;;;;;;;;;
S46-A91;2868;;;;;;;;;;;
S52-A01;2785;;;;;;;;;;;
S52-A02;3177;;;;;;;;;;;
S52-A03;3244;;;;;;;;;;;
S52-A06;3282;;;;;;;;;;;
S52-A05;3282;;;;;;;;;;;
S52-A04;3356;;;;;;;;;;;
S52-A07;3443;;;;;;;;;;;
S52-A08;3425;;;;;;;;;;;
S52-A09;3388;;;;;;;;;;;
S52-A12;3388;;;;;;;;;;;
S52-A11;3467;;;;;;;;;;;
S52-A10;3571;;;;;;;;;;;
S52-A13;3479;;;;;;;;;;;
S52-A14;3479;;;;;;;;;;;
S52-A15;3495;;;;;;;;;;;
S52-A18;3595;;;;;;;;;;;
S52-A17;3584;;;;;;;;;;;
S52-A16;3584;;;;;;;;;;;
S52-A19;3571;;;;;;;;;;;
S52-A20;3569;;;;;;;;;;;
S52-A21;3549;;;;;;;;;;;
S52-A24;3490;;;;;;;;;;;
S52-A23;3460;;;;;;;;;;;
S52-A22;3460;;;;;;;;;;;
S52-A25;3522;;;;;;;;;;;
S52-A26;3599;;;;;;;;;;;
S52-A27;3584;;;;;;;;;;;
S52-A30;3584;;;;;;;;;;;
S52-A29;3580;;;;;;;;;;;
S52-A28;3580;;;;;;;;;;;
S52-A31;3583;;;;;;;;;;;
S52-A32;3674;;;;;;;;;;;
S52-A33;3555;;;;;;;;;;;
S52-A36;3500;;;;;;;;;;;
S52-A35;3489;;;;;;;;;;;
S52-A34;3489;;;;;;;;;;;
S52-A37;3565;;;;;;;;;;;
S52-A38;3616;;;;;;;;;;;
S52-A39;3616;;;;;;;;;;;
S52-A42;3638;;;;;;;;;;;
S52-A41;3664;;;;;;;;;;;
S52-A40;3612;;;;;;;;;;;
S52-A43;3612;;;;;;;;;;;
S52-A44;3751;;;;;;;;;;;
S52-A45;3653;;;;;;;;;;;
S52-A48;3587;;;;;;;;;;;
S52-A47;3560;;;;;;;;;;;
S52-A46;3560;;;;;;;;;;;
S52-A52;3684;;;;;;;;;;;
S52-A53;3640;;;;;;;;;;;
S52-A54;3554;;;;;;;;;;;
S52-A51;3554;;;;;;;;;;;
S52-A50;3591;;;;;;;;;;;
S52-A49;3734;;;;;;;;;;;
S52-A58;3676;;;;;;;;;;;
S52-A59;3658;;;;;;;;;;;
S52-A60;3629;;;;;;;;;;;
S52-A57;3625;;;;;;;;;;;
S52-A56;3566;;;;;;;;;;;
S52-A55;3558;;;;;;;;;;;
S52-A64;3514;;;;;;;;;;;
S52-A65;3508;;;;;;;;;;;
S52-A66;3508;;;;;;;;;;;
S52-A63;3627;;;;;;;;;;;
S52-A62;3633;;;;;;;;;;;
S52-A61;3533;;;;;;;;;;;
S52-A70;3503;;;;;;;;;;;
S52-A71;3503;;;;;;;;;;;
S52-A72;3544;;;;;;;;;;;
S52-A69;3494;;;;;;;;;;;
S52-A68;3470;;;;;;;;;;;
S52-A67;3470;;;;;;;;;;;
S52-A76;3530;;;;;;;;;;;
S52-A77;3574;;;;;;;;;;;
S52-A78;3562;;;;;;;;;;;
S52-A75;3446;;;;;;;;;;;
S52-A74;3396;;;;;;;;;;;
S52-A73;3396;;;;;;;;;;;
S52-A82;3483;;;;;;;;;;;
S52-A83;3429;;;;;;;;;;;
S52-A84;3374;;;;;;;;;;;
S52-A81;3352;;;;;;;;;;;
S52-A80;3352;;;;;;;;;;;
S52-A79;3432;;;;;;;;;;;
S52-A88;3432;;;;;;;;;;;
S52-A89;3446;;;;;;;;;;;
S52-A90;3485;;;;;;;;;;;
S52-A87;3520;;;;;;;;;;;
S52-A86;3474;;;;;;;;;;;
S52-A85;3388;;;;;;;;;;;
S52-A94;3316;;;;;;;;;;;
S52-A95;3284;;;;;;;;;;;
S52-A96;3254;;;;;;;;;;;
S52-A93;3186;;;;;;;;;;;
S52-A92;3111;;;;;;;;;;;
S52-A91;2850;;;;;;;;;;;
S47-A01;2767;;;;;;;;;;;
S47-A02;3026;;;;;;;;;;;
S47-A03;3084;;;;;;;;;;;
S47-A06;3152;;;;;;;;;;;
S47-A05;3195;;;;;;;;;;;
S47-A04;3234;;;;;;;;;;;
S47-A07;3288;;;;;;;;;;;
S47-A08;3304;;;;;;;;;;;
S47-A09;3305;;;;;;;;;;;
S47-A12;3331;;;;;;;;;;;
S47-A11;3458;;;;;;;;;;;
S47-A10;3553;;;;;;;;;;;
S47-A13;3479;;;;;;;;;;;
S47-A14;3421;;;;;;;;;;;
S47-A15;3421;;;;;;;;;;;
S47-A18;3417;;;;;;;;;;;
S47-A17;3417;;;;;;;;;;;
S47-A16;3429;;;;;;;;;;;
S47-A19;3429;;;;;;;;;;;
S47-A20;3529;;;;;;;;;;;
S47-A21;3418;;;;;;;;;;;
S47-A24;3411;;;;;;;;;;;
S47-A23;3410;;;;;;;;;;;
S47-A22;3410;;;;;;;;;;;
S47-A25;3427;;;;;;;;;;;
S47-A26;3443;;;;;;;;;;;
S47-A27;3430;;;;;;;;;;;
S47-A30;3430;;;;;;;;;;;
S47-A29;3458;;;;;;;;;;;
S47-A28;3572;;;;;;;;;;;
S47-A31;3583;;;;;;;;;;;
S47-A32;3663;;;;;;;;;;;
S47-A33;3506;;;;;;;;;;;
S47-A36;3479;;;;;;;;;;;
S47-A35;3479;;;;;;;;;;;
S47-A34;3489;;;;;;;;;;;
S47-A37;3527;;;;;;;;;;;
S47-A38;3516;;;;;;;;;;;
S47-A39;3516;;;;;;;;;;;
S47-A42;3632;;;;;;;;;;;
S47-A41;3574;;;;;;;;;;;
S47-A40;3574;;;;;;;;;;;
S47-A43;3612;;;;;;;;;;;
S47-A44;3751;;;;;;;;;;;
S47-A45;3586;;;;;;;;;;;
S47-A48;3525;;;;;;;;;;;
S47-A47;3525;;;;;;;;;;;
S47-A46;3560;;;;;;;;;;;
S47-A52;3538;;;;;;;;;;;
S47-A53;3538;;;;;;;;;;;
S47-A54;3554;;;;;;;;;;;
S47-A51;3485;;;;;;;;;;;
S47-A50;3485;;;;;;;;;;;
S47-A49;3608;;;;;;;;;;;
S47-A58;3561;;;;;;;;;;;
S47-A59;3536;;;;;;;;;;;
S47-A60;3517;;;;;;;;;;;
S47-A57;3494;;;;;;;;;;;
S47-A56;3494;;;;;;;;;;;
S47-A55;3548;;;;;;;;;;;
S47-A64;3507;;;;;;;;;;;
S47-A65;3458;;;;;;;;;;;
S47-A66;3458;;;;;;;;;;;
S47-A63;3587;;;;;;;;;;;
S47-A62;3580;;;;;;;;;;;
S47-A61;3463;;;;;;;;;;;
S47-A70;3427;;;;;;;;;;;
S47-A71;3416;;;;;;;;;;;
S47-A72;3416;;;;;;;;;;;
S47-A69;3425;;;;;;;;;;;
S47-A68;3425;;;;;;;;;;;
S47-A67;3431;;;;;;;;;;;
S47-A76;3431;;;;;;;;;;;
S47-A77;3519;;;;;;;;;;;
S47-A78;3530;;;;;;;;;;;
S47-A75;3401;;;;;;;;;;;
S47-A74;3388;;;;;;;;;;;
S47-A73;3388;;;;;;;;;;;
S47-A82;3407;;;;;;;;;;;
S47-A83;3401;;;;;;;;;;;
S47-A84;3374;;;;;;;;;;;
S47-A81;3352;;;;;;;;;;;
S47-A80;3310;;;;;;;;;;;
S47-A79;3278;;;;;;;;;;;
S47-A88;3278;;;;;;;;;;;
S47-A89;3302;;;;;;;;;;;
S47-A90;3404;;;;;;;;;;;
S47-A87;3464;;;;;;;;;;;
S47-A86;3353;;;;;;;;;;;
S47-A85;3301;;;;;;;;;;;
S47-A94;3210;;;;;;;;;;;
S47-A95;3152;;;;;;;;;;;
S47-A96;3135;;;;;;;;;;;
S47-A93;3105;;;;;;;;;;;
S47-A92;3061;;;;;;;;;;;
S47-A91;2826;;;;;;;;;;;
S53-A01;2755;;;;;;;;;;;
S53-A02;3026;;;;;;;;;;;
S53-A03;3084;;;;;;;;;;;
S53-A06;3152;;;;;;;;;;;
S53-A05;3195;;;;;;;;;;;
S53-A04;3234;;;;;;;;;;;
S53-A07;3288;;;;;;;;;;;
S53-A08;3304;;;;;;;;;;;
S53-A09;3305;;;;;;;;;;;
S53-A12;3331;;;;;;;;;;;
S53-A11;3458;;;;;;;;;;;
S53-A10;3553;;;;;;;;;;;
S53-A13;3511;;;;;;;;;;;
S53-A14;3421;;;;;;;;;;;
S53-A15;3421;;;;;;;;;;;
S53-A18;3417;;;;;;;;;;;
S53-A17;3417;;;;;;;;;;;
S53-A16;3429;;;;;;;;;;;
S53-A19;3429;;;;;;;;;;;
S53-A20;3529;;;;;;;;;;;
S53-A21;3418;;;;;;;;;;;
S53-A24;3411;;;;;;;;;;;
S53-A23;3410;;;;;;;;;;;
S53-A22;3410;;;;;;;;;;;
S53-A25;3427;;;;;;;;;;;
S53-A26;3443;;;;;;;;;;;
S53-A27;3430;;;;;;;;;;;
S53-A30;3430;;;;;;;;;;;
S53-A29;3458;;;;;;;;;;;
S53-A28;3572;;;;;;;;;;;
S53-A31;3677;;;;;;;;;;;
S53-A32;3663;;;;;;;;;;;
S53-A33;3506;;;;;;;;;;;
S53-A36;3479;;;;;;;;;;;
S53-A35;3479;;;;;;;;;;;
S53-A34;3544;;;;;;;;;;;
S53-A37;3527;;;;;;;;;;;
S53-A38;3516;;;;;;;;;;;
S53-A39;3516;;;;;;;;;;;
S53-A42;3632;;;;;;;;;;;
S53-A41;3574;;;;;;;;;;;
S53-A40;3574;;;;;;;;;;;
S53-A43;3637;;;;;;;;;;;
S53-A44;3769;;;;;;;;;;;
S53-A45;3586;;;;;;;;;;;
S53-A48;3525;;;;;;;;;;;
S53-A47;3525;;;;;;;;;;;
S53-A46;3607;;;;;;;;;;;
S53-A52;3538;;;;;;;;;;;
S53-A53;3538;;;;;;;;;;;
S53-A54;3560;;;;;;;;;;;
S53-A51;3485;;;;;;;;;;;
S53-A50;3485;;;;;;;;;;;
S53-A49;3608;;;;;;;;;;;
S53-A58;3561;;;;;;;;;;;
S53-A59;3536;;;;;;;;;;;
S53-A60;3517;;;;;;;;;;;
S53-A57;3494;;;;;;;;;;;
S53-A56;3494;;;;;;;;;;;
S53-A55;3548;;;;;;;;;;;
S53-A64;3507;;;;;;;;;;;
S53-A65;3458;;;;;;;;;;;
S53-A66;3458;;;;;;;;;;;
S53-A63;3587;;;;;;;;;;;
S53-A62;3580;;;;;;;;;;;
S53-A61;3463;;;;;;;;;;;
S53-A70;3427;;;;;;;;;;;
S53-A71;3416;;;;;;;;;;;
S53-A72;3416;;;;;;;;;;;
S53-A69;3425;;;;;;;;;;;
S53-A68;3425;;;;;;;;;;;
S53-A67;3431;;;;;;;;;;;
S53-A76;3431;;;;;;;;;;;
S53-A77;3519;;;;;;;;;;;
S53-A78;3530;;;;;;;;;;;
S53-A75;3401;;;;;;;;;;;
S53-A74;3388;;;;;;;;;;;
S53-A73;3388;;;;;;;;;;;
S53-A82;3407;;;;;;;;;;;
S53-A83;3401;;;;;;;;;;;
S53-A84;3387;;;;;;;;;;;
S53-A81;3371;;;;;;;;;;;
S53-A80;3310;;;;;;;;;;;
S53-A79;3278;;;;;;;;;;;
S53-A88;3278;;;;;;;;;;;
S53-A89;3302;;;;;;;;;;;
S53-A90;3404;;;;;;;;;;;
S53-A87;3464;;;;;;;;;;;
S53-A86;3353;;;;;;;;;;;
S53-A85;3301;;;;;;;;;;;
S53-A94;3210;;;;;;;;;;;
S53-A95;3152;;;;;;;;;;;
S53-A96;3135;;;;;;;;;;;
S53-A93;3105;;;;;;;;;;;
S53-A92;3061;;;;;;;;;;;
S53-A91;2822;;;;;;;;;;;
S48-A01;2798;;;;;;;;;;;
S48-A02;3128;;;;;;;;;;;
S48-A03;3151;;;;;;;;;;;
S48-A06;3262;;;;;;;;;;;
S48-A05;3396;;;;;;;;;;;
S48-A04;3410;;;;;;;;;;;
S48-A07;3426;;;;;;;;;;;
S48-A08;3426;;;;;;;;;;;
S48-A09;3437;;;;;;;;;;;
S48-A12;3512;;;;;;;;;;;
S48-A11;3706;;;;;;;;;;;
S48-A10;3788;;;;;;;;;;;
S48-A13;3743;;;;;;;;;;;
S48-A14;3630;;;;;;;;;;;
